"Directory","RelativePath","FileName","FullPath","Extension","SizeMB","SizeBytes"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\Rx-Interfaces.2.1.30214.0.nuspec","Rx-Interfaces.2.1.30214.0.nuspec","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\Rx-Interfaces.2.1.30214.0.nuspec",".nuspec","0.0011","1190"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net40\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net40\System.Reactive.Interfaces.dll",".dll","0.023","24136"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net40\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net40\System.Reactive.Interfaces.XML",".XML","0.0193","20236"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net45\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net45\System.Reactive.Interfaces.dll",".dll","0.023","24136"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net45\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Net45\System.Reactive.Interfaces.XML",".XML","0.0193","20236"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\NetCore45\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\NetCore45\System.Reactive.Interfaces.dll",".dll","0.023","24136"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\NetCore45\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\NetCore45\System.Reactive.Interfaces.XML",".XML","0.0193","20236"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Interfaces.dll",".dll","0.023","24136"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Interfaces.XML",".XML","0.0193","20236"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL4\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL4\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Interfaces.dll",".dll","0.023","24144"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Interfaces.XML",".XML","0.0193","20236"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL5\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL5\System.Reactive.Interfaces.dll",".dll","0.023","24152"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL5\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\SL5\System.Reactive.Interfaces.XML",".XML","0.0205","21518"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\WP8\System.Reactive.Interfaces.dll","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\WP8\System.Reactive.Interfaces.dll",".dll","0.023","24136"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\WP8\System.Reactive.Interfaces.XML","System.Reactive.Interfaces.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Interfaces.2.1.30214.0\lib\WP8\System.Reactive.Interfaces.XML",".XML","0.0193","20236"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\Rx-Linq.2.1.30214.0.nupkg","Rx-Linq.2.1.30214.0.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\Rx-Linq.2.1.30214.0.nupkg",".nupkg","1.7224","1806118"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\Rx-Linq.2.1.30214.0.nuspec","Rx-Linq.2.1.30214.0.nuspec","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\Rx-Linq.2.1.30214.0.nuspec",".nuspec","0.0014","1480"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net40\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net40\System.Reactive.Linq.dll",".dll","0.6549","686664"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net40\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net40\System.Reactive.Linq.XML",".XML","0.9441","989985"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net45\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net45\System.Reactive.Linq.dll",".dll","0.6602","692296"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net45\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Net45\System.Reactive.Linq.XML",".XML","0.948","994052"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\NetCore45\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\NetCore45\System.Reactive.Linq.dll",".dll","0.6602","692296"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\NetCore45\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\NetCore45\System.Reactive.Linq.XML",".XML","0.948","994052"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Linq.dll",".dll","0.6602","692296"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\System.Reactive.Linq.XML",".XML","0.948","994052"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL4\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL4\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Linq.dll",".dll","0.3756","393824"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.Linq.XML",".XML","0.661","693112"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL5\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL5\System.Reactive.Linq.dll",".dll","0.6553","687176"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL5\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\SL5\System.Reactive.Linq.XML",".XML","0.9441","989985"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\WP8\System.Reactive.Linq.dll","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\WP8\System.Reactive.Linq.dll",".dll","0.6602","692296"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\WP8\System.Reactive.Linq.XML","System.Reactive.Linq.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Linq.2.1.30214.0\lib\WP8\System.Reactive.Linq.XML",".XML","0.948","994052"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Main.2.1.30214.0\Rx-Main.2.1.30214.0.nupkg","Rx-Main.2.1.30214.0.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Main.2.1.30214.0\Rx-Main.2.1.30214.0.nupkg",".nupkg","0.0026","2753"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Main.2.1.30214.0\Rx-Main.2.1.30214.0.nuspec","Rx-Main.2.1.30214.0.nuspec","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-Main.2.1.30214.0\Rx-Main.2.1.30214.0.nuspec",".nuspec","0.0012","1246"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\Rx-PlatformServices.2.1.30214.0.nupkg","Rx-PlatformServices.2.1.30214.0.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\Rx-PlatformServices.2.1.30214.0.nupkg",".nupkg","0.145","152043"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\Rx-PlatformServices.2.1.30214.0.nuspec","Rx-PlatformServices.2.1.30214.0.nuspec","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\Rx-PlatformServices.2.1.30214.0.nuspec",".nuspec","0.0015","1527"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\Net40\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\Net40\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\Net45\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\Net45\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\NetCore45\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\NetCore45\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\Portable-Net45+WinRT45+WP8\Readme.txt","Readme.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\Portable-Net45+WinRT45+WP8\Readme.txt",".txt","0.001","1060"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\SL4\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\SL4\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\SL4-WindowsPhone71\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\SL4-WindowsPhone71\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\SL5\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\SL5\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\WP8\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\content\WP8\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net40\System.Reactive.PlatformServices.dll","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net40\System.Reactive.PlatformServices.dll",".dll","0.0357","37448"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net40\System.Reactive.PlatformServices.XML","System.Reactive.PlatformServices.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net40\System.Reactive.PlatformServices.XML",".XML","0.0236","24749"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net45\System.Reactive.PlatformServices.dll","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net45\System.Reactive.PlatformServices.dll",".dll","0.0362","37960"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net45\System.Reactive.PlatformServices.XML","System.Reactive.PlatformServices.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Net45\System.Reactive.PlatformServices.XML",".XML","0.0236","24749"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\NetCore45\System.Reactive.PlatformServices.dll","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\NetCore45\System.Reactive.PlatformServices.dll",".dll","0.0387","40544"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\NetCore45\System.Reactive.PlatformServices.XML","System.Reactive.PlatformServices.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\NetCore45\System.Reactive.PlatformServices.XML",".XML","0.0231","24249"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\Portable-Net45+WinRT45+WP8\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL4\_._","_._","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL4\_._","._","0","0"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.PlatformServices.dll","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.PlatformServices.dll",".dll","0.0382","40016"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.PlatformServices.XML","System.Reactive.PlatformServices.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL4-WindowsPhone71\System.Reactive.PlatformServices.XML",".XML","0.0189","19791"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL5\System.Reactive.PlatformServices.dll","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL5\System.Reactive.PlatformServices.dll",".dll","0.0362","37984"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL5\System.Reactive.PlatformServices.XML","System.Reactive.PlatformServices.XML","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\SL5\System.Reactive.PlatformServices.XML",".XML","0.0225","23594"
"ReactiveExtensions","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\WP8\System.Reactive.PlatformServices.dll","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\packages\Rx-PlatformServices.2.1.30214.0\lib\WP8\System.Reactive.PlatformServices.dll",".dll","0.0362","37976"
