"Directory","FileName","FullPath","Extension","SizeMB","SizeBytes"
"ReactiveExtensions","RXToSHOB_TemporaryKey.pfx","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\RXToSHOB_TemporaryKey.pfx",".pfx","0","2512"
"ReactiveExtensions","RXToSHOB.csproj","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\RXToSHOB.csproj",".csproj","0.01","7293"
"ReactiveExtensions","Logo.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\Assets\Logo.png",".png","0","801"
"ReactiveExtensions","SmallLogo.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\Assets\SmallLogo.png",".png","0","329"
"ReactiveExtensions","SplashScreen.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\Assets\SplashScreen.png",".png","0","2146"
"ReactiveExtensions","StoreLogo.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\Assets\StoreLogo.png",".png","0","429"
"ReactiveExtensions","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\App.xaml",".xaml","0","741"
"ReactiveExtensions","AppxManifest.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppxManifest.xml",".xml","0","2089"
"ReactiveExtensions","MainPage.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\MainPage.xaml",".xaml","0","479"
"ReactiveExtensions","resources.pri","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\resources.pri",".pri","0.01","7688"
"ReactiveExtensions","RXToSHOB-CodeValue130313.exe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\RXToSHOB-CodeValue130313.exe",".exe","0.02","18432"
"ReactiveExtensions","RXToSHOB-CodeValue130313.pdb","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\RXToSHOB-CodeValue130313.pdb",".pdb","0.05","54784"
"ReactiveExtensions","RXToSHOB.build.appxrecipe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\RXToSHOB.build.appxrecipe",".appxrecipe","0.01","5273"
"ReactiveExtensions","RXToSHOB.exe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\RXToSHOB.exe",".exe","0.02","19456"
"ReactiveExtensions","RXToSHOB.pdb","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\RXToSHOB.pdb",".pdb","0.05","54784"
"ReactiveExtensions","System.Reactive.Core.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.Core.dll",".dll","0.12","121416"
"ReactiveExtensions","System.Reactive.Core.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.Core.xml",".xml","0.19","198318"
"ReactiveExtensions","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.Interfaces.dll",".dll","0.02","24136"
"ReactiveExtensions","System.Reactive.Interfaces.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.Interfaces.xml",".xml","0.02","20236"
"ReactiveExtensions","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.Linq.dll",".dll","0.66","692296"
"ReactiveExtensions","System.Reactive.Linq.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.Linq.xml",".xml","0.95","994052"
"ReactiveExtensions","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.PlatformServices.dll",".dll","0.04","40544"
"ReactiveExtensions","System.Reactive.PlatformServices.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\System.Reactive.PlatformServices.xml",".xml","0.02","24249"
"ReactiveExtensions","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\App.xaml",".xaml","0","741"
"ReactiveExtensions","AppxManifest.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\AppxManifest.xml",".xml","0","2089"
"ReactiveExtensions","MainPage.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\MainPage.xaml",".xaml","0","479"
"ReactiveExtensions","resources.pri","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\resources.pri",".pri","0.01","7688"
"ReactiveExtensions","RXToSHOB.exe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\RXToSHOB.exe",".exe","0.02","19456"
"ReactiveExtensions","RXToSHOB.pdb","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\RXToSHOB.pdb",".pdb","0.05","54784"
"ReactiveExtensions","System.Reactive.Core.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.Core.dll",".dll","0.12","121416"
"ReactiveExtensions","System.Reactive.Core.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.Core.xml",".xml","0.19","198318"
"ReactiveExtensions","System.Reactive.Interfaces.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.Interfaces.dll",".dll","0.02","24136"
"ReactiveExtensions","System.Reactive.Interfaces.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.Interfaces.xml",".xml","0.02","20236"
"ReactiveExtensions","System.Reactive.Linq.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.Linq.dll",".dll","0.66","692296"
"ReactiveExtensions","System.Reactive.Linq.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.Linq.xml",".xml","0.95","994052"
"ReactiveExtensions","System.Reactive.PlatformServices.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.PlatformServices.dll",".dll","0.04","40544"
"ReactiveExtensions","System.Reactive.PlatformServices.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\System.Reactive.PlatformServices.xml",".xml","0.02","24249"
"ReactiveExtensions","vs.appxrecipe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\vs.appxrecipe",".appxrecipe","0.01","6835"
"ReactiveExtensions","Logo.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\Assets\Logo.png",".png","0","801"
"ReactiveExtensions","SmallLogo.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\Assets\SmallLogo.png",".png","0","329"
"ReactiveExtensions","SplashScreen.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\Assets\SplashScreen.png",".png","0","2146"
"ReactiveExtensions","StoreLogo.png","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\Assets\StoreLogo.png",".png","0","429"
"ReactiveExtensions","StandardStyles.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\Common\StandardStyles.xaml",".xaml","0.11","119067"
"ReactiveExtensions","S-1-5-21-2344686307-2211597001-754292498-1001.pckgdep","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\AppX\microsoft.system.package.metadata\S-1-5-21-2344686307-2211597001-754292498-1001.pckgdep",".pckgdep","0","764"
"ReactiveExtensions","StandardStyles.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\bin\Debug\Common\StandardStyles.xaml",".xaml","0.11","119067"
"ReactiveExtensions","StandardStyles.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\Common\StandardStyles.xaml",".xaml","0.11","119065"
"ReactiveExtensions","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\App.g.cs",".cs","0","1030"
"ReactiveExtensions","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\App.g.i.cs",".cs","0","2089"
"ReactiveExtensions","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\App.xaml",".xaml","0","741"
"ReactiveExtensions","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","14592"
"ReactiveExtensions","LanguageQualifiers.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\LanguageQualifiers.txt",".txt","0","0"
"ReactiveExtensions","LanguageQualifiers.txt.intermediate","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\LanguageQualifiers.txt.intermediate",".intermediate","0","0"
"ReactiveExtensions","layout.resfiles","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\layout.resfiles",".resfiles","0","139"
"ReactiveExtensions","MainPage.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\MainPage.g.cs",".cs","0","1042"
"ReactiveExtensions","MainPage.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\MainPage.g.i.cs",".cs","0","1391"
"ReactiveExtensions","MainPage.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\MainPage.xaml",".xaml","0","479"
"ReactiveExtensions","pri.resfiles","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\pri.resfiles",".resfiles","0","357"
"ReactiveExtensions","priconfig.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\priconfig.xml",".xml","0","860"
"ReactiveExtensions","ProjectArchitectures.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\ProjectArchitectures.txt",".txt","0","104"
"ReactiveExtensions","resources.resfiles","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\resources.resfiles",".resfiles","0","0"
"ReactiveExtensions","RXToSHOB.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\RXToSHOB.csproj.FileListAbsolute.txt",".txt","0","4932"
"ReactiveExtensions","RXToSHOB.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\RXToSHOB.csproj.GenerateResource.Cache",".Cache","0","2297"
"ReactiveExtensions","RXToSHOB.csprojResolveAssemblyReference.cache","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\RXToSHOB.csprojResolveAssemblyReference.cache",".cache","0.04","42857"
"ReactiveExtensions","RXToSHOB.exe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\RXToSHOB.exe",".exe","0.02","19456"
"ReactiveExtensions","RXToSHOB.pdb","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\RXToSHOB.pdb",".pdb","0.05","54784"
"ReactiveExtensions","System.Reactive.Core.pri","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Core.pri",".pri","0","3280"
"ReactiveExtensions","System.Reactive.Linq.pri","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Linq.pri",".pri","0","4376"
"ReactiveExtensions","System.Reactive.PlatformServices.pri","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.PlatformServices.pri",".pri","0","1760"
"ReactiveExtensions","TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs",".cs","0","0"
"ReactiveExtensions","TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs",".cs","0","0"
"ReactiveExtensions","TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs",".cs","0","0"
"ReactiveExtensions","XamlTypeInfo.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\XamlTypeInfo.g.cs",".cs","0","0"
"ReactiveExtensions","XamlTypeInfo.g.cs.backup","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\XamlTypeInfo.g.cs.backup",".backup","0.02","18507"
"ReactiveExtensions","StandardStyles.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\Common\StandardStyles.g.cs",".cs","0","6"
"ReactiveExtensions","StandardStyles.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\Common\StandardStyles.g.i.cs",".cs","0","6"
"ReactiveExtensions","StandardStyles.xaml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\Common\StandardStyles.xaml",".xaml","0.11","119067"
"ReactiveExtensions","RXToSHOB-CodeValue130313.exe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\intermediatexaml\RXToSHOB-CodeValue130313.exe",".exe","0.01","9216"
"ReactiveExtensions","RXToSHOB-CodeValue130313.pdb","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\intermediatexaml\RXToSHOB-CodeValue130313.pdb",".pdb","0.03","28160"
"ReactiveExtensions","RXToSHOB.exe","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\intermediatexaml\RXToSHOB.exe",".exe","0.01","10240"
"ReactiveExtensions","LanguageQualifiers.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Core\LanguageQualifiers.txt",".txt","0","5"
"ReactiveExtensions","LanguageQualifiers.txt.intermediate","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Core\LanguageQualifiers.txt.intermediate",".intermediate","0","5"
"ReactiveExtensions","priconfig.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Core\priconfig.xml",".xml","0","414"
"ReactiveExtensions","Resources.resfiles","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Core\Resources.resfiles",".resfiles","0","151"
"ReactiveExtensions","System.Reactive.Strings_Core.resw","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Core\en-US\System.Reactive.Strings_Core.resw",".resw","0.01","7199"
"ReactiveExtensions","LanguageQualifiers.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Linq\LanguageQualifiers.txt",".txt","0","5"
"ReactiveExtensions","LanguageQualifiers.txt.intermediate","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Linq\LanguageQualifiers.txt.intermediate",".intermediate","0","5"
"ReactiveExtensions","priconfig.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Linq\priconfig.xml",".xml","0","414"
"ReactiveExtensions","Resources.resfiles","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Linq\Resources.resfiles",".resfiles","0","151"
"ReactiveExtensions","System.Reactive.Strings_Linq.resw","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.Linq\en-US\System.Reactive.Strings_Linq.resw",".resw","0.01","8190"
"ReactiveExtensions","LanguageQualifiers.txt","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.PlatformServices\LanguageQualifiers.txt",".txt","0","5"
"ReactiveExtensions","LanguageQualifiers.txt.intermediate","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.PlatformServices\LanguageQualifiers.txt.intermediate",".intermediate","0","5"
"ReactiveExtensions","priconfig.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.PlatformServices\priconfig.xml",".xml","0","426"
"ReactiveExtensions","Resources.resfiles","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.PlatformServices\Resources.resfiles",".resfiles","0","175"
"ReactiveExtensions","System.Reactive.Strings_PlatformServices.resw","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\obj\Debug\System.Reactive.PlatformServices\en-US\System.Reactive.Strings_PlatformServices.resw",".resw","0.01","6007"
"ReactiveExtensions","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\RXToSHOB\RXToSHOB\Properties\AssemblyInfo.cs",".cs","0","1064"
"ReactiveExtensions","WpfApplication1.sln","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\WpfApplication1.sln",".sln","0","935"
"ReactiveExtensions","WpfApplication1.v11.suo","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\WpfApplication1.v11.suo",".suo","0.04","46592"
"ReactiveExtensions","repositories.config","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\repositories.config",".config","0","134"
"ReactiveExtensions","NLog.2.0.1.2.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\NLog.2.0.1.2.nupkg",".nupkg","1.58","1660602"
"ReactiveExtensions","NLog.2.0.1.2.nuspec","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\NLog.2.0.1.2.nuspec",".nuspec","0","1103"
"ReactiveExtensions","NLog.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net20\NLog.dll",".dll","0.37","387584"
"ReactiveExtensions","NLog.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net20\NLog.xml",".xml","0.72","755388"
"ReactiveExtensions","NLog.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net35\NLog.dll",".dll","0.37","391680"
"ReactiveExtensions","NLog.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net35\NLog.xml",".xml","0.73","762078"
"ReactiveExtensions","NLog.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net40\NLog.dll",".dll","0.38","398848"
"ReactiveExtensions","NLog.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net40\NLog.xml",".xml","0.72","759768"
"ReactiveExtensions","NLog.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net45\NLog.dll",".dll","0.38","393728"
"ReactiveExtensions","NLog.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\net45\NLog.xml",".xml","0.72","759768"
"ReactiveExtensions","NLog.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\sl2\NLog.dll",".dll","0.2","206848"
"ReactiveExtensions","NLog.xml","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\sl2\NLog.xml",".xml","0.45","467686"
"ReactiveExtensions","NLog.dll","C:\Users\tamirdresher\OneDrive\Lectures\ReactiveExtensions\Demo\WpfApplication1\packages\NLog.2.0.1.2\lib\sl3\NLog.dll",".dll","0.2","208384"
